,Awan3pm,Kelembaban3pm,Cluster
197,0.1111111111111111,0.2929292929292929,Tidak Bersalju
198,0.1111111111111111,0.0909090909090909,Tidak Bersalju
199,0.0,0.1919191919191919,Tidak Bersalju
200,0.2222222222222222,0.494949494949495,Tidak Bersalju
201,0.2222222222222222,0.5353535353535355,Tidak Bersalju
202,0.1111111111111111,0.6262626262626264,Tidak Bersalju
203,0.4444444444444444,0.2727272727272727,Tidak Bersalju
204,0.1111111111111111,0.4141414141414141,Tidak Bersalju
205,0.2222222222222222,0.5050505050505052,Tidak Bersalju
206,0.3333333333333333,0.585858585858586,Tidak Bersalju
207,0.1111111111111111,0.2525252525252525,Tidak Bersalju
208,0.2222222222222222,0.2424242424242424,Tidak Bersalju
209,0.0,0.202020202020202,Tidak Bersalju
210,0.1111111111111111,0.5050505050505052,Tidak Bersalju
211,0.1111111111111111,0.3737373737373737,Tidak Bersalju
212,0.1111111111111111,0.3333333333333333,Tidak Bersalju
213,0.3333333333333333,0.4040404040404041,Tidak Bersalju
214,0.0,0.1515151515151515,Tidak Bersalju
215,0.3333333333333333,0.6363636363636365,Tidak Bersalju
216,0.3333333333333333,0.7575757575757577,Tidak Bersalju
217,0.0,0.2626262626262626,Tidak Bersalju
218,0.0,0.3535353535353535,Tidak Bersalju
219,0.1111111111111111,0.2222222222222222,Tidak Bersalju
220,0.0,0.3333333333333333,Tidak Bersalju
221,0.4444444444444444,0.2323232323232323,Tidak Bersalju
222,0.1111111111111111,0.4545454545454546,Tidak Bersalju
223,0.3333333333333333,0.2222222222222222,Tidak Bersalju
224,0.3333333333333333,0.3838383838383838,Tidak Bersalju
225,0.1111111111111111,0.5151515151515152,Tidak Bersalju
226,0.4444444444444444,0.1616161616161616,Tidak Bersalju
227,0.1111111111111111,0.585858585858586,Tidak Bersalju
228,0.3333333333333333,0.4343434343434343,Tidak Bersalju
229,0.4444444444444444,0.303030303030303,Tidak Bersalju
230,0.1111111111111111,0.3636363636363636,Tidak Bersalju
231,0.4444444444444444,0.2525252525252525,Tidak Bersalju
232,0.4444444444444444,0.4646464646464647,Tidak Bersalju
233,0.3333333333333333,0.494949494949495,Tidak Bersalju
234,0.3333333333333333,0.5656565656565657,Tidak Bersalju
235,0.2222222222222222,0.0707070707070707,Tidak Bersalju
236,0.1111111111111111,0.4242424242424242,Tidak Bersalju
237,0.2222222222222222,0.3535353535353535,Tidak Bersalju
238,0.4444444444444444,0.3232323232323232,Tidak Bersalju
239,0.1111111111111111,0.4747474747474747,Tidak Bersalju
240,0.1111111111111111,0.7070707070707072,Tidak Bersalju
241,0.3333333333333333,0.6969696969696971,Tidak Bersalju
242,0.1111111111111111,0.3737373737373737,Tidak Bersalju
243,0.2222222222222222,0.4545454545454546,Tidak Bersalju
244,0.4444444444444444,0.2727272727272727,Tidak Bersalju
245,0.2222222222222222,0.5353535353535355,Tidak Bersalju
246,0.3333333333333333,0.6060606060606062,Tidak Bersalju
247,0.1111111111111111,0.5555555555555557,Tidak Bersalju
248,0.3333333333333333,0.5050505050505052,Tidak Bersalju
249,0.4444444444444444,0.2626262626262626,Tidak Bersalju
250,0.2222222222222222,0.4545454545454546,Tidak Bersalju
251,0.1111111111111111,0.4646464646464647,Tidak Bersalju
252,0.1111111111111111,0.3434343434343435,Tidak Bersalju
253,0.2222222222222222,0.5050505050505052,Tidak Bersalju
254,0.0,0.1717171717171717,Tidak Bersalju
255,0.4444444444444444,0.3737373737373737,Tidak Bersalju
256,0.3333333333333333,0.3131313131313131,Tidak Bersalju
257,0.1111111111111111,0.2323232323232323,Tidak Bersalju
258,0.0,0.4444444444444445,Tidak Bersalju
259,0.2222222222222222,0.3636363636363636,Tidak Bersalju
260,0.1111111111111111,0.3131313131313131,Tidak Bersalju
261,0.1111111111111111,0.4848484848484848,Tidak Bersalju
262,0.1111111111111111,0.4545454545454546,Tidak Bersalju
263,0.0,0.2323232323232323,Tidak Bersalju
264,0.3333333333333333,0.6161616161616162,Tidak Bersalju
265,0.3333333333333333,0.5252525252525253,Tidak Bersalju
266,0.2222222222222222,0.3636363636363636,Tidak Bersalju
267,0.1111111111111111,0.4141414141414141,Tidak Bersalju
268,0.1111111111111111,0.5050505050505052,Tidak Bersalju
269,0.1111111111111111,0.3636363636363636,Tidak Bersalju
270,0.2222222222222222,0.3434343434343435,Tidak Bersalju
271,0.1111111111111111,0.4848484848484848,Tidak Bersalju
272,0.3333333333333333,0.393939393939394,Tidak Bersalju
273,0.1111111111111111,0.4848484848484848,Tidak Bersalju
274,0.1111111111111111,0.2424242424242424,Tidak Bersalju
275,0.1111111111111111,0.3232323232323232,Tidak Bersalju
276,0.2222222222222222,0.3535353535353535,Tidak Bersalju
277,0.1111111111111111,0.494949494949495,Tidak Bersalju
278,0.4444444444444444,0.3131313131313131,Tidak Bersalju
279,0.1111111111111111,0.3737373737373737,Tidak Bersalju
280,0.0,0.1919191919191919,Tidak Bersalju
281,0.1111111111111111,0.3535353535353535,Tidak Bersalju
282,0.1111111111111111,0.5757575757575758,Tidak Bersalju
283,0.0,0.3535353535353535,Tidak Bersalju
284,0.3333333333333333,0.6363636363636365,Tidak Bersalju
285,0.0,0.202020202020202,Tidak Bersalju
286,0.1111111111111111,0.4747474747474747,Tidak Bersalju
287,0.2222222222222222,0.4747474747474747,Tidak Bersalju
288,0.3333333333333333,0.6262626262626264,Tidak Bersalju
289,0.1111111111111111,0.585858585858586,Tidak Bersalju
290,0.1111111111111111,0.5555555555555557,Tidak Bersalju
291,0.1111111111111111,0.5555555555555557,Tidak Bersalju
292,0.1111111111111111,0.4646464646464647,Tidak Bersalju
293,0.3333333333333333,0.2121212121212121,Tidak Bersalju
294,0.1111111111111111,0.6969696969696971,Tidak Bersalju
295,0.1111111111111111,0.4545454545454546,Tidak Bersalju
296,0.0,0.2323232323232323,Tidak Bersalju
297,0.1111111111111111,0.5555555555555557,Tidak Bersalju
298,0.2222222222222222,0.2424242424242424,Tidak Bersalju
299,0.4444444444444444,0.494949494949495,Tidak Bersalju
300,0.1111111111111111,0.0606060606060606,Tidak Bersalju
301,0.1111111111111111,0.6262626262626264,Tidak Bersalju
302,0.2222222222222222,0.5757575757575758,Tidak Bersalju
303,0.2222222222222222,0.3131313131313131,Tidak Bersalju
304,0.2222222222222222,0.2929292929292929,Tidak Bersalju
305,0.1111111111111111,0.3838383838383838,Tidak Bersalju
306,0.1111111111111111,0.5151515151515152,Tidak Bersalju
307,0.4444444444444444,0.3333333333333333,Tidak Bersalju
308,0.1111111111111111,0.3131313131313131,Tidak Bersalju
309,0.4444444444444444,0.2727272727272727,Tidak Bersalju
310,0.2222222222222222,0.6363636363636365,Tidak Bersalju
311,0.2222222222222222,0.494949494949495,Tidak Bersalju
312,0.1111111111111111,0.4141414141414141,Tidak Bersalju
313,0.1111111111111111,0.4444444444444445,Tidak Bersalju
314,0.4444444444444444,0.303030303030303,Tidak Bersalju
315,0.1111111111111111,0.5555555555555557,Tidak Bersalju
316,0.4444444444444444,0.3434343434343435,Tidak Bersalju
317,0.1111111111111111,0.1818181818181818,Tidak Bersalju
318,0.3333333333333333,0.4141414141414141,Tidak Bersalju
319,0.2222222222222222,0.4444444444444445,Tidak Bersalju
320,0.3333333333333333,0.202020202020202,Tidak Bersalju
321,0.4444444444444444,0.202020202020202,Tidak Bersalju
322,0.2222222222222222,0.585858585858586,Tidak Bersalju
323,0.1111111111111111,0.5454545454545455,Tidak Bersalju
324,0.2222222222222222,0.7070707070707072,Tidak Bersalju
325,0.1111111111111111,0.4848484848484848,Tidak Bersalju
326,0.3333333333333333,0.4848484848484848,Tidak Bersalju
327,0.1111111111111111,0.6060606060606062,Tidak Bersalju
328,0.2222222222222222,0.595959595959596,Tidak Bersalju
329,0.1111111111111111,0.3737373737373737,Tidak Bersalju
330,0.2222222222222222,0.4646464646464647,Tidak Bersalju
331,0.3333333333333333,0.1717171717171717,Tidak Bersalju
332,0.1111111111111111,0.5252525252525253,Tidak Bersalju
333,0.1111111111111111,0.5151515151515152,Tidak Bersalju
334,0.1111111111111111,0.5353535353535355,Tidak Bersalju
335,0.3333333333333333,0.5454545454545455,Tidak Bersalju
336,0.2222222222222222,0.3434343434343435,Tidak Bersalju
337,0.2222222222222222,0.4444444444444445,Tidak Bersalju
338,0.0,0.2626262626262626,Tidak Bersalju
339,0.2222222222222222,0.2626262626262626,Tidak Bersalju
340,0.1111111111111111,0.4242424242424242,Tidak Bersalju
341,0.0,0.2626262626262626,Tidak Bersalju
342,0.2222222222222222,0.393939393939394,Tidak Bersalju
343,0.2222222222222222,0.4646464646464647,Tidak Bersalju
344,0.1111111111111111,0.1515151515151515,Tidak Bersalju
345,0.1111111111111111,0.3737373737373737,Tidak Bersalju
346,0.2222222222222222,0.3737373737373737,Tidak Bersalju
347,0.0,0.2929292929292929,Tidak Bersalju
348,0.2222222222222222,0.5151515151515152,Tidak Bersalju
349,0.2222222222222222,0.4848484848484848,Tidak Bersalju
350,0.4444444444444444,0.2828282828282828,Tidak Bersalju
351,0.3333333333333333,0.4242424242424242,Tidak Bersalju
352,0.3333333333333333,0.4646464646464647,Tidak Bersalju
353,0.0,0.1313131313131313,Tidak Bersalju
354,0.2222222222222222,0.4646464646464647,Tidak Bersalju
355,0.1111111111111111,0.5656565656565657,Tidak Bersalju
356,0.1111111111111111,0.2828282828282828,Tidak Bersalju
357,0.1111111111111111,0.3535353535353535,Tidak Bersalju
358,0.2222222222222222,0.6767676767676769,Tidak Bersalju
359,0.3333333333333333,0.4646464646464647,Tidak Bersalju
360,0.3333333333333333,0.3434343434343435,Tidak Bersalju
361,0.3333333333333333,0.6161616161616162,Tidak Bersalju
362,0.1111111111111111,0.5757575757575758,Tidak Bersalju
363,0.3333333333333333,0.1818181818181818,Tidak Bersalju
364,0.1111111111111111,0.4444444444444445,Tidak Bersalju
365,0.1111111111111111,0.3434343434343435,Tidak Bersalju
366,0.2222222222222222,0.5757575757575758,Tidak Bersalju
367,0.3333333333333333,0.3737373737373737,Tidak Bersalju
368,0.4444444444444444,0.202020202020202,Tidak Bersalju
369,0.4444444444444444,0.4242424242424242,Tidak Bersalju
370,0.4444444444444444,0.4040404040404041,Tidak Bersalju
371,0.0,0.3434343434343435,Tidak Bersalju
372,0.2222222222222222,0.5454545454545455,Tidak Bersalju
373,0.4444444444444444,0.4848484848484848,Tidak Bersalju
374,0.1111111111111111,0.3131313131313131,Tidak Bersalju
375,0.3333333333333333,0.5353535353535355,Tidak Bersalju
376,0.2222222222222222,0.4040404040404041,Tidak Bersalju
377,0.0,0.101010101010101,Tidak Bersalju
378,0.1111111111111111,0.2222222222222222,Tidak Bersalju
379,0.1111111111111111,0.2323232323232323,Tidak Bersalju
380,0.2222222222222222,0.2222222222222222,Tidak Bersalju
381,0.4444444444444444,0.3636363636363636,Tidak Bersalju
382,0.2222222222222222,0.5252525252525253,Tidak Bersalju
383,0.3333333333333333,0.3333333333333333,Tidak Bersalju
384,0.1111111111111111,0.0606060606060606,Tidak Bersalju
385,0.3333333333333333,0.7171717171717172,Tidak Bersalju
386,0.4444444444444444,0.4040404040404041,Tidak Bersalju
387,0.1111111111111111,0.3838383838383838,Tidak Bersalju
388,0.3333333333333333,0.6363636363636365,Tidak Bersalju
389,0.1111111111111111,0.4848484848484848,Tidak Bersalju
390,0.1111111111111111,0.3838383838383838,Tidak Bersalju
391,0.2222222222222222,0.393939393939394,Tidak Bersalju
392,0.1111111111111111,0.393939393939394,Tidak Bersalju
393,0.0,0.2222222222222222,Tidak Bersalju
394,0.0,0.393939393939394,Tidak Bersalju
395,0.2222222222222222,0.3838383838383838,Tidak Bersalju
396,0.1111111111111111,0.5555555555555557,Tidak Bersalju
397,0.0,0.5757575757575758,Tidak Bersalju
398,0.1111111111111111,0.2626262626262626,Tidak Bersalju
399,0.0,0.4242424242424242,Tidak Bersalju
400,0.2222222222222222,0.3737373737373737,Tidak Bersalju
401,0.3333333333333333,0.1111111111111111,Tidak Bersalju
402,0.1111111111111111,0.3636363636363636,Tidak Bersalju
403,0.2222222222222222,0.3636363636363636,Tidak Bersalju
404,0.3333333333333333,0.6666666666666667,Tidak Bersalju
405,0.4444444444444444,0.2121212121212121,Tidak Bersalju
406,0.2222222222222222,0.3838383838383838,Tidak Bersalju
407,0.0,0.2323232323232323,Tidak Bersalju
408,0.3333333333333333,0.2626262626262626,Tidak Bersalju
409,0.0,0.1717171717171717,Tidak Bersalju
410,0.1111111111111111,0.5151515151515152,Tidak Bersalju
411,0.2222222222222222,0.3838383838383838,Tidak Bersalju
412,0.3333333333333333,0.3737373737373737,Tidak Bersalju
413,0.1111111111111111,0.4242424242424242,Tidak Bersalju
414,0.4444444444444444,0.4343434343434343,Tidak Bersalju
415,0.3333333333333333,0.2828282828282828,Tidak Bersalju
416,0.1111111111111111,0.6161616161616162,Tidak Bersalju
417,0.3333333333333333,0.1212121212121212,Tidak Bersalju
418,0.4444444444444444,0.3434343434343435,Tidak Bersalju
419,0.2222222222222222,0.585858585858586,Tidak Bersalju
420,0.2222222222222222,0.5151515151515152,Tidak Bersalju
421,0.0,0.2323232323232323,Tidak Bersalju
422,0.1111111111111111,0.6161616161616162,Tidak Bersalju
423,0.2222222222222222,0.2222222222222222,Tidak Bersalju
424,0.0,0.4141414141414141,Tidak Bersalju
425,0.3333333333333333,0.4848484848484848,Tidak Bersalju
426,0.2222222222222222,0.494949494949495,Tidak Bersalju
427,0.3333333333333333,0.6363636363636365,Tidak Bersalju
428,0.2222222222222222,0.5252525252525253,Tidak Bersalju
429,0.1111111111111111,0.4141414141414141,Tidak Bersalju
430,0.1111111111111111,0.6363636363636365,Tidak Bersalju
431,0.3333333333333333,0.4747474747474747,Tidak Bersalju
432,0.3333333333333333,0.6161616161616162,Tidak Bersalju
433,0.1111111111111111,0.2929292929292929,Tidak Bersalju
434,0.3333333333333333,0.5757575757575758,Tidak Bersalju
435,0.1111111111111111,0.494949494949495,Tidak Bersalju
436,0.0,0.3535353535353535,Tidak Bersalju
437,0.0,0.303030303030303,Tidak Bersalju
438,0.1111111111111111,0.202020202020202,Tidak Bersalju
439,0.1111111111111111,0.2929292929292929,Tidak Bersalju
440,0.1111111111111111,0.5050505050505052,Tidak Bersalju
441,0.0,0.3434343434343435,Tidak Bersalju
442,0.1111111111111111,0.3131313131313131,Tidak Bersalju
443,0.0,0.393939393939394,Tidak Bersalju
444,0.1111111111111111,0.7373737373737375,Tidak Bersalju
445,0.1111111111111111,0.3333333333333333,Tidak Bersalju
446,0.2222222222222222,0.4646464646464647,Tidak Bersalju
447,0.4444444444444444,0.2424242424242424,Tidak Bersalju
448,0.3333333333333333,0.4646464646464647,Tidak Bersalju
449,0.2222222222222222,0.1919191919191919,Tidak Bersalju
450,0.2222222222222222,0.4343434343434343,Tidak Bersalju
451,0.0,0.2727272727272727,Tidak Bersalju
452,0.1111111111111111,0.5656565656565657,Tidak Bersalju
453,0.1111111111111111,0.2121212121212121,Tidak Bersalju
454,0.1111111111111111,0.5454545454545455,Tidak Bersalju
455,0.2222222222222222,0.1919191919191919,Tidak Bersalju
456,0.2222222222222222,0.4444444444444445,Tidak Bersalju
457,0.2222222222222222,0.4040404040404041,Tidak Bersalju
458,0.1111111111111111,0.2929292929292929,Tidak Bersalju
459,0.1111111111111111,0.2727272727272727,Tidak Bersalju
460,0.1111111111111111,0.2626262626262626,Tidak Bersalju
461,0.1111111111111111,0.3737373737373737,Tidak Bersalju
462,0.1111111111111111,0.1111111111111111,Tidak Bersalju
463,0.0,0.3737373737373737,Tidak Bersalju
464,0.3333333333333333,0.6969696969696971,Tidak Bersalju
465,0.2222222222222222,0.2929292929292929,Tidak Bersalju
466,0.3333333333333333,0.6969696969696971,Tidak Bersalju
467,0.0,0.0606060606060606,Tidak Bersalju
468,0.2222222222222222,0.3535353535353535,Tidak Bersalju
469,0.3333333333333333,0.595959595959596,Tidak Bersalju
470,0.1111111111111111,0.4848484848484848,Tidak Bersalju
471,0.0,0.3131313131313131,Tidak Bersalju
472,0.2222222222222222,0.6060606060606062,Tidak Bersalju
473,0.2222222222222222,0.2929292929292929,Tidak Bersalju
474,0.3333333333333333,0.4646464646464647,Tidak Bersalju
475,0.1111111111111111,0.393939393939394,Tidak Bersalju
476,0.2222222222222222,0.7171717171717172,Tidak Bersalju
